ref_area,indicator,source,sex,time,obs_value,note_indicator,note_source
MEX,LAI_INSP_SEX_NB,FX:466,SEX_T,2013,845,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_M,2013,578,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_F,2013,267,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_T,2014,830,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_M,2014,563,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_F,2014,267,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_T,2015,800,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_M,2015,546,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_F,2015,254,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_T,2016,764,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_M,2016,522,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_F,2016,242,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_T,2017,745,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_M,2017,507,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_F,2017,238,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_T,2018,723,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_M,2018,490,,S3:24_S7:1487
MEX,LAI_INSP_SEX_NB,FX:466,SEX_F,2018,233,,S3:24_S7:1487
MKD,LAI_INSP_SEX_NB,FX:3520,SEX_T,2018,129,,
MKD,LAI_INSP_SEX_NB,FX:3520,SEX_M,2018,50,,
MKD,LAI_INSP_SEX_NB,FX:3520,SEX_F,2018,79,,
MLT,LAI_INSP_SEX_NB,FX:344,SEX_T,2009,5,,
MLT,LAI_INSP_SEX_NB,FX:344,SEX_T,2010,4,,
MLT,LAI_INSP_SEX_NB,FX:344,SEX_T,2011,3,,
MLT,LAI_INSP_SEX_NB,FX:344,SEX_M,2011,3,,
MLT,LAI_INSP_SEX_NB,FX:344,SEX_F,2011,0,,
MLT,LAI_INSP_SEX_NB,FX:344,SEX_T,2012,5,,
MLT,LAI_INSP_SEX_NB,FX:344,SEX_M,2012,4,,
MLT,LAI_INSP_SEX_NB,FX:344,SEX_F,2012,1,,
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_T,2009,57,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_T,2010,57,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_T,2011,56,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_M,2011,36,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_F,2011,20,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_T,2012,66,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_M,2012,41,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_F,2012,25,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_T,2013,70,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_M,2013,41,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_F,2013,29,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_T,2014,130,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_M,2014,55,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_F,2014,75,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_T,2015,184,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_M,2015,60,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_F,2015,124,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_T,2016,174,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_M,2016,54,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_F,2016,120,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_T,2017,166,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_M,2017,50,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_F,2017,116,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_T,2018,87,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_M,2018,15,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_F,2018,72,,S14:3359_S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_T,2019,61,,S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_M,2019,7,,S3:26
MMR,LAI_INSP_SEX_NB,FF:1425,SEX_F,2019,54,,S3:26
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_T,2013,64,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_M,2013,31,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_F,2013,33,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_T,2014,64,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_M,2014,31,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_F,2014,33,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_T,2015,65,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_M,2015,31,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_F,2015,34,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_T,2016,65,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_M,2016,31,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_F,2016,34,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_T,2017,66,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_M,2017,32,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_F,2017,34,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_T,2018,66,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_M,2018,31,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_F,2018,35,,S14:4077_S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_T,2019,70,,S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_M,2019,36,,S4:30
MNG,LAI_INSP_SEX_NB,EA:1429,SEX_F,2019,34,,S4:30
MUS,LAI_INSP_SEX_NB,FI:81,SEX_T,2011,41,,S3:24_S4:30
MUS,LAI_INSP_SEX_NB,FI:81,SEX_M,2011,24,,S3:24_S4:30
MUS,LAI_INSP_SEX_NB,FI:81,SEX_F,2011,17,,S3:24_S4:30
MUS,LAI_INSP_SEX_NB,FI:81,SEX_T,2012,42,,S3:24_S4:30
MUS,LAI_INSP_SEX_NB,FI:81,SEX_M,2012,25,,S3:24_S4:30
MUS,LAI_INSP_SEX_NB,FI:81,SEX_F,2012,17,,S3:24_S4:30
MUS,LAI_INSP_SEX_NB,FI:81,SEX_T,2015,60,,S3:24_S4:30
MUS,LAI_INSP_SEX_NB,FI:81,SEX_M,2015,29,,S3:24_S4:30
MUS,LAI_INSP_SEX_NB,FI:81,SEX_F,2015,31,,S3:24_S4:30
MUS,LAI_INSP_SEX_NB,FI:81,SEX_T,2018,129,,S6:48
MUS,LAI_INSP_SEX_NB,FI:81,SEX_M,2018,50,,S6:48
MUS,LAI_INSP_SEX_NB,FI:81,SEX_F,2018,79,,S6:48
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_T,2008,366,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_M,2008,194,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_F,2008,172,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_T,2009,402,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_M,2009,202,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_F,2009,200,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_T,2010,444,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_M,2010,222,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_F,2010,222,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_T,2011,420,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_M,2011,200,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_F,2011,220,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_T,2012,404,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_M,2012,127,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_F,2012,277,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_T,2013,466,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_M,2013,202,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_F,2013,264,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_T,2014,500,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_M,2014,212,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_F,2014,288,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_T,2015,459,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_M,2015,212,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_F,2015,247,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_T,2016,426,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_M,2016,185,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_F,2016,241,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_T,2017,439,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_M,2017,204,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_F,2017,235,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_T,2018,444,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_M,2018,190,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_F,2018,254,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_T,2019,446,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_M,2019,209,,S3:24_S7:57
MYS,LAI_INSP_SEX_NB,FX:3523,SEX_F,2019,237,,S3:24_S7:57
NER,LAI_INSP_SEX_NB,DA:733,SEX_T,2009,68,,S9:68
NER,LAI_INSP_SEX_NB,DA:733,SEX_T,2010,66,,S9:68
NIC,LAI_INSP_SEX_NB,FX:167,SEX_T,2009,97,,S3:24
NIC,LAI_INSP_SEX_NB,FX:167,SEX_T,2010,101,,S3:24
NIC,LAI_INSP_SEX_NB,FX:167,SEX_T,2013,95,,S3:24
NIC,LAI_INSP_SEX_NB,FX:167,SEX_M,2013,36,,S3:24
NIC,LAI_INSP_SEX_NB,FX:167,SEX_F,2013,59,,S3:24
NOR,LAI_INSP_SEX_NB,FF:286,SEX_T,2009,297,,
NOR,LAI_INSP_SEX_NB,FF:286,SEX_T,2010,308,,
NOR,LAI_INSP_SEX_NB,FF:286,SEX_T,2011,360,,S3:24_S4:34
NOR,LAI_INSP_SEX_NB,FF:286,SEX_T,2012,345,,S3:24_S4:34
NOR,LAI_INSP_SEX_NB,FF:286,SEX_T,2013,342,,S3:24_S4:34_S7:57
NOR,LAI_INSP_SEX_NB,FF:286,SEX_T,2018,320,,S3:24_S4:34_S7:57
NOR,LAI_INSP_SEX_NB,FF:286,SEX_M,2018,152,,S3:24_S4:34_S7:57
NOR,LAI_INSP_SEX_NB,FF:286,SEX_F,2018,168,,S3:24_S4:34_S7:57
NOR,LAI_INSP_SEX_NB,FF:286,SEX_T,2019,333,,S3:24_S4:34_S7:57
NOR,LAI_INSP_SEX_NB,FF:286,SEX_M,2019,160,,S3:24_S4:34_S7:57
NOR,LAI_INSP_SEX_NB,FF:286,SEX_F,2019,173,,S3:24_S4:34_S7:57
NZL,LAI_INSP_SEX_NB,FF:114,SEX_T,2009,34,,S3:18_S4:30
NZL,LAI_INSP_SEX_NB,FF:114,SEX_T,2010,33,,S3:18_S4:30
NZL,LAI_INSP_SEX_NB,FF:114,SEX_T,2017,60,,S3:18
NZL,LAI_INSP_SEX_NB,FF:114,SEX_T,2018,74,,
NZL,LAI_INSP_SEX_NB,FF:114,SEX_M,2018,24,,
NZL,LAI_INSP_SEX_NB,FF:114,SEX_F,2018,50,,
NZL,LAI_INSP_SEX_NB,FF:114,SEX_T,2019,70,,S3:26
NZL,LAI_INSP_SEX_NB,FF:114,SEX_M,2019,24,,S3:26
NZL,LAI_INSP_SEX_NB,FF:114,SEX_F,2019,46,,S3:26
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_T,2009,135,,
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_T,2010,117,,
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_T,2011,128,,S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_M,2011,104,,S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_F,2011,24,,S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_T,2012,114,,S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_M,2012,90,,S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_F,2012,24,,S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_T,2013,217,,S3:24_S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_M,2013,161,,S3:24_S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_F,2013,56,,S3:24_S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_T,2014,188,,S3:24_S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_M,2014,132,,S3:24_S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_F,2014,56,,S3:24_S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_T,2017,120,,S3:24_S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_M,2017,83,,S3:24_S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_F,2017,37,,S3:24_S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_T,2018,110,,S3:24_S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_M,2018,82,,S3:24_S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_F,2018,28,,S3:24_S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_T,2019,220,,S3:24_S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_M,2019,140,,S3:24_S7:57
PAN,LAI_INSP_SEX_NB,FF:2506,SEX_F,2019,80,,S3:24_S7:57
PER,LAI_INSP_SEX_NB,FF:380,SEX_T,2009,406,,
PER,LAI_INSP_SEX_NB,FF:380,SEX_T,2010,410,,
PER,LAI_INSP_SEX_NB,FF:380,SEX_T,2011,429,,
PER,LAI_INSP_SEX_NB,FF:380,SEX_M,2011,275,,
PER,LAI_INSP_SEX_NB,FF:380,SEX_F,2011,154,,
PER,LAI_INSP_SEX_NB,FF:380,SEX_T,2012,411,,
PER,LAI_INSP_SEX_NB,FF:380,SEX_M,2012,258,,
PER,LAI_INSP_SEX_NB,FF:380,SEX_F,2012,153,,
PER,LAI_INSP_SEX_NB,FX:1536,SEX_T,2013,386,,
PER,LAI_INSP_SEX_NB,FX:1536,SEX_M,2013,247,,
PER,LAI_INSP_SEX_NB,FX:1536,SEX_F,2013,139,,
PER,LAI_INSP_SEX_NB,FX:1536,SEX_T,2014,482,,
PER,LAI_INSP_SEX_NB,FX:1536,SEX_T,2015,463,,
PER,LAI_INSP_SEX_NB,FX:1536,SEX_T,2018,679,,
PHL,LAI_INSP_SEX_NB,FF:530,SEX_T,2009,196,,S7:57_S6:53
PHL,LAI_INSP_SEX_NB,FF:530,SEX_T,2010,219,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_T,2011,254,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_T,2012,271,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_T,2013,228,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_T,2014,539,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_T,2015,536,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_M,2015,310,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_F,2015,226,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_T,2017,559,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_M,2017,339,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_F,2017,220,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_T,2018,632,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_M,2018,386,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_F,2018,246,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_T,2019,654,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_M,2019,392,,S3:24_S7:57
PHL,LAI_INSP_SEX_NB,FF:530,SEX_F,2019,262,,S3:24_S7:57
POL,LAI_INSP_SEX_NB,FF:434,SEX_T,2009,1489,,
POL,LAI_INSP_SEX_NB,FF:434,SEX_T,2010,1510,,
POL,LAI_INSP_SEX_NB,FF:434,SEX_T,2011,2753,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_M,2011,1487,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_F,2011,1266,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_T,2012,2758,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_M,2012,1478,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_F,2012,1280,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_T,2014,1663,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_M,2014,1111,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_F,2014,552,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_T,2015,1600,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_M,2015,1063,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_F,2015,537,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_T,2017,1650,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_M,2017,1073,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_F,2017,577,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_T,2018,1492,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_M,2018,952,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_F,2018,540,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_T,2019,1575,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_M,2019,984,,S3:19
POL,LAI_INSP_SEX_NB,FF:434,SEX_F,2019,591,,S3:19
PRT,LAI_INSP_SEX_NB,FF:202,SEX_T,2009,253,,
PRT,LAI_INSP_SEX_NB,FF:202,SEX_T,2010,384,,
PRT,LAI_INSP_SEX_NB,FF:202,SEX_T,2011,404,,S3:24
PRT,LAI_INSP_SEX_NB,FF:202,SEX_M,2011,130,,S3:24
PRT,LAI_INSP_SEX_NB,FF:202,SEX_F,2011,274,,S3:24
PRT,LAI_INSP_SEX_NB,FF:202,SEX_T,2012,391,,S3:24
PRT,LAI_INSP_SEX_NB,FF:202,SEX_M,2012,126,,S3:24
PRT,LAI_INSP_SEX_NB,FF:202,SEX_F,2012,265,,S3:24
PRT,LAI_INSP_SEX_NB,FF:202,SEX_T,2013,374,,
PRT,LAI_INSP_SEX_NB,FF:202,SEX_M,2013,120,,
PRT,LAI_INSP_SEX_NB,FF:202,SEX_F,2013,254,,
PRT,LAI_INSP_SEX_NB,FF:202,SEX_T,2015,307,,S3:24
PRT,LAI_INSP_SEX_NB,FF:202,SEX_M,2015,86,,S3:24
PRT,LAI_INSP_SEX_NB,FF:202,SEX_F,2015,221,,S3:24
PRT,LAI_INSP_SEX_NB,FF:202,SEX_T,2017,306,,S3:24
PRT,LAI_INSP_SEX_NB,FF:202,SEX_M,2017,90,,S3:24
PRT,LAI_INSP_SEX_NB,FF:202,SEX_F,2017,216,,S3:24
PRT,LAI_INSP_SEX_NB,FF:202,SEX_T,2018,303,,S3:24
PRT,LAI_INSP_SEX_NB,FF:202,SEX_M,2018,95,,S3:24
PRT,LAI_INSP_SEX_NB,FF:202,SEX_F,2018,208,,S3:24
PRY,LAI_INSP_SEX_NB,FX:541,SEX_T,2009,47,,
PRY,LAI_INSP_SEX_NB,FX:541,SEX_T,2010,40,,
PRY,LAI_INSP_SEX_NB,FX:541,SEX_T,2011,28,,S3:24_S5:40
PRY,LAI_INSP_SEX_NB,FX:541,SEX_M,2011,20,,S3:24_S5:40
PRY,LAI_INSP_SEX_NB,FX:541,SEX_F,2011,8,,S3:24_S5:40
PRY,LAI_INSP_SEX_NB,FX:541,SEX_T,2012,22,,S3:24_S5:40
PRY,LAI_INSP_SEX_NB,FX:541,SEX_M,2012,14,,S3:24_S5:40
PRY,LAI_INSP_SEX_NB,FX:541,SEX_F,2012,8,,S3:24_S5:40
PRY,LAI_INSP_SEX_NB,FX:541,SEX_T,2015,31,,S3:24
PRY,LAI_INSP_SEX_NB,FX:541,SEX_M,2015,15,,S3:24
PRY,LAI_INSP_SEX_NB,FX:541,SEX_F,2015,16,,S3:24
PSE,LAI_INSP_SEX_NB,FX:786,SEX_T,2013,40,,S3:24_S4:32
PSE,LAI_INSP_SEX_NB,FX:786,SEX_T,2015,50,,S3:24_S4:32
PSE,LAI_INSP_SEX_NB,FX:786,SEX_M,2015,34,,S3:24_S4:32
PSE,LAI_INSP_SEX_NB,FX:786,SEX_F,2015,16,,S3:24_S4:32
PSE,LAI_INSP_SEX_NB,FX:786,SEX_T,2017,77,,S3:24_S4:32
PSE,LAI_INSP_SEX_NB,FX:786,SEX_M,2017,40,,S3:24_S4:32
PSE,LAI_INSP_SEX_NB,FX:786,SEX_F,2017,37,,S3:24_S4:32
QAT,LAI_INSP_SEX_NB,FF:698,SEX_T,2009,93,,
